place_id,work_id,place_name,lat,lng,before_text,sentence,after_text,aozora_url,confidence,extraction_method,created_at
1341,1,"大手町",35.6862,139.7649,"同時に列はぴたりと留まる","変だから、列を右へはずして、向うを見ると、大手町を突き当って薬師町へ曲がる角の所で、行き詰ったぎり、押し返したり、押し返されたりして揉み合っている","前方から静かに静かにと声を涸らして来た体操教師に何ですと聞くと、曲り角で中学校と師範学校が衝突したんだと云う",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-08 02:09:34"
1342,1,"薬師町",,,"同時に列はぴたりと留まる","変だから、列を右へはずして、向うを見ると、大手町を突き当って薬師町へ曲がる角の所で、行き詰ったぎり、押し返したり、押し返されたりして揉み合っている","前方から静かに静かにと声を涸らして来た体操教師に何ですと聞くと、曲り角で中学校と師範学校が衝突したんだと云う",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.7,"regex_市区町村","2025-06-08 02:09:34"
1343,1,"高知",33.5597,133.5311,"山嵐はそうですかと玄関まで出て行ったが、やがて帰って来て、君、生徒が祝勝会の余興を見に行かないかって誘いに来たんだ","今日は高知から、何とか踴りをしに、わざわざここまで多人数乗り込んで来ているのだから、是非見物しろ、めったに見られない踴だというんだ、君もいっしょに行ってみたまえと山嵐は大いに乗り気で、おれに同行を勧める","おれは踴なら東京でたくさん見ている",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-08 02:09:34"
1344,1,"土佐",33.5597,133.5311,"毎年八幡様のお祭りには屋台が町内へ廻ってくるんだから汐酌みでも何でもちゃんと心得ている","土佐っぽの馬鹿踴なんか、見たくもないと思ったけれども、せっかく山嵐が勧めるもんだから、つい行く気になって門へ出た","山嵐を誘いに来たものは誰かと思ったら赤シャツの弟だ",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.65,"regex_有名地名","2025-06-08 02:09:34"
1345,1,"本県",,,"喧嘩の出ているのは驚ろかないのだが、中学の教師堀田某と、近頃東京から赴任した生意気なる某とが、順良なる生徒を使嗾してこの騒動を喚起せるのみならず、両人は現場にあって生徒を指揮したる上、みだりに師範生に向って暴行をほしいままにしたりと書いて、次にこんな意見が附記してある","本県の中学は昔時より善良温順の気風をもって全国の羨望するところなりしが、軽薄なる二豎子のために吾校の特権を毀損せられて、この不面目を全市に受けたる以上は、吾人は奮然として起ってその責任を問わざるを得ず","吾人は信ず、吾人が手を下す前に、当局者は相当の処分をこの無頼漢の上に加えて、彼等をして再び教育界に足を入るる余地なからしむる事を",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.9,"regex_都道府県","2025-06-08 02:09:34"
1346,1,"神戸",34.6901,135.1956,"船が岸を去れば去るほどいい心持ちがした","神戸から東京までは直行で新橋へ着いた時は、ようやく娑婆へ出たような気がした","山嵐とはすぐ分れたぎり今日まで逢う機会がない",https://www.aozora.gr.jp/cards/000148/files/752_14964.html,0.85,"regex_有名地名","2025-06-08 02:09:34"
1347,6,"根津",35.7219,139.7625,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。","寒月と、根津、上野、池の端、神田辺を散歩。","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,ginza_nlp,"2025-06-08 02:10:07"
1348,6,"上野",35.709,139.7753,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。","寒月と、根津、上野、池の端、神田辺を散歩。","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,ginza_nlp,"2025-06-08 02:10:07"
1349,6,"池の端",,,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。","寒月と、根津、上野、池の端、神田辺を散歩。","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,ginza_nlp,"2025-06-08 02:10:07"
1350,6,"神田",35.6914,139.7706,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。","寒月と、根津、上野、池の端、神田辺を散歩。","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,ginza_nlp,"2025-06-08 02:10:07"
1351,6,"宝丹",,,"人間はこう自惚れているから困る。","宝丹の角を曲るとまた一人芸者が来た。","これは背のすらりとした撫肩の恰好よく出来上った女で、着ている薄紫の衣服も素直に着こなされて上品に見えた。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,ginza_nlp,"2025-06-08 02:10:07"
1352,6,"横浜",35.4437,139.638,"「いやに手数が掛りますな」と主人は戦争の通信を読むくらいの意気込で席を前める。","「するとボイがまた出て来て、近頃はトチメンボーの材料が払底で亀屋へ行っても横浜の十五番へ行っても買われませんから当分の間は御生憎様でと気の毒そうに云うと、先生はそりゃ困ったな、せっかく来たのになあと私の方を御覧になってしきりに繰り返さるるので、私も黙っている訳にも参りませんから、どうも遺憾ですな、遺憾極るですなと調子を合せたのです」","「ごもっともで」と主人が賛成する。",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,ginza_nlp,"2025-06-08 02:10:07"
1353,6,"大分",33.2382,131.6126,"「一体車屋と教師とはどっちがえらいだろう」
「車屋の方が強いに極っていらあな","御めえのうちの主人を見ねえ、まるで骨と皮ばかりだぜ」
「君も車屋の猫だけに大分強そうだ","車屋にいると御馳走が食えると見えるね」
「何におれなんざ、どこの国へ行ったって食い物に不自由はしねえつもりだ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1354,6,"上野",35.709,139.7753,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた","寒月と、根津、上野、池の端、神田辺を散歩","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1355,6,"神田",35.6914,139.7706,"大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた","寒月と、根津、上野、池の端、神田辺を散歩","池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1356,6,"新道",,,"吾輩は猫ではあるが大抵のものは食う","車屋の黒のように横丁の肴屋まで遠征をする気力はないし、新道の二絃琴の師匠の所の三毛のように贅沢は無論云える身分でない","従って存外嫌は少ない方だ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_都道府県","2025-06-08 02:10:07"
1357,6,"甲斐",35.6642,138.5684,"「それからボイにおいトチメンボーを二人前持って来いというと、ボイがメンチボーですかと聞き直しましたが、先生はますます真面目な貌でメンチボーじゃないトチメンボーだと訂正されました」「なある","そのトチメンボーという料理は一体あるんですか」「さあ私も少しおかしいとは思いましたがいかにも先生が沈着であるし、その上あの通りの西洋通でいらっしゃるし、ことにその時は洋行なすったものと信じ切っていたものですから、私も口を添えてトチメンボーだトチメンボーだとボイに教えてやりました」「ボイはどうしました」「ボイがね、今考えると実に滑稽なんですがね、しばらく思案していましてね、はなはだ御気の毒様ですが今日はトチメンボーは御生憎様でメンチボーなら御二人前すぐに出来ますと云うと、先生は非常に残念な様子で、それじゃせっかくここまで来た甲斐がない","どうかトチメンボーを都合して食わせてもらう訳には行くまいかと、ボイに二十銭銀貨をやられると、ボイはそれではともかくも料理番と相談して参りましょうと奥へ行きましたよ」「大変トチメンボーが食いたかったと見えますね」「しばらくしてボイが出て来て真に御生憎で、御誂ならこしらえますが少々時間がかかります、と云うと迷亭先生は落ちついたもので、どうせ我々は正月でひまなんだから、少し待って食って行こうじゃないかと云いながらポッケットから葉巻を出してぷかりぷかり吹かし始められたので、私しも仕方がないから、懐から日本新聞を出して読み出しました、するとボイはまた奥へ相談に行きましたよ」「いやに手数が掛りますな」と主人は戦争の通信を読むくらいの意気込で席を前める",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1358,6,"横浜",35.4437,139.638,"どうかトチメンボーを都合して食わせてもらう訳には行くまいかと、ボイに二十銭銀貨をやられると、ボイはそれではともかくも料理番と相談して参りましょうと奥へ行きましたよ」「大変トチメンボーが食いたかったと見えますね」「しばらくしてボイが出て来て真に御生憎で、御誂ならこしらえますが少々時間がかかります、と云うと迷亭先生は落ちついたもので、どうせ我々は正月でひまなんだから、少し待って食って行こうじゃないかと云いながらポッケットから葉巻を出してぷかりぷかり吹かし始められたので、私しも仕方がないから、懐から日本新聞を出して読み出しました、するとボイはまた奥へ相談に行きましたよ」「いやに手数が掛りますな」と主人は戦争の通信を読むくらいの意気込で席を前める","「するとボイがまた出て来て、近頃はトチメンボーの材料が払底で亀屋へ行っても横浜の十五番へ行っても買われませんから当分の間は御生憎様でと気の毒そうに云うと、先生はそりゃ困ったな、せっかく来たのになあと私の方を御覧になってしきりに繰り返さるるので、私も黙っている訳にも参りませんから、どうも遺憾ですな、遺憾極るですなと調子を合せたのです」「ごもっともで」と主人が賛成する","何がごもっともだか吾輩にはわからん",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1359,6,"浅草",35.7148,139.7967,"「是非共二三十羽の孔雀を捕獲致さざる可らずと存候","然る所孔雀は動物園、浅草花屋敷等には、ちらほら見受け候えども、普通の鳥屋抔には一向見当り不申、苦心此事に御座候","……」

独りで勝手に苦心しているのじゃないかと主人は毫も感謝の意を表しない",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1360,6,"屋敷町",,,"「あんな声を出して何の呪いになるか知らん","御維新前は中間でも草履取りでも相応の作法は心得たもので、屋敷町などで、あんな顔の洗い方をするものは一人もおらなかったよ」「そうでございましょうともねえ」
下女は無暗に感服しては、無暗にねえを使用する","「あんな主人を持っている猫だから、どうせ野良猫さ、今度来たら少し叩いておやり」「叩いてやりますとも、三毛の病気になったのも全くあいつの御蔭に相違ございませんもの、きっと讐をとってやります」
飛んだ冤罪を蒙ったものだ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1361,6,"富士見町",,,"東風が来たら待たせておけと云う気になって、郵便を入れながら散歩に出掛けたと思い給え","いつになく富士見町の方へは足が向かないで土手三番町の方へ我れ知らず出てしまった","ちょうどその晩は少し曇って、から風が御濠の向うから吹き付ける、非常に寒い",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_市区町村","2025-06-08 02:10:07"
1362,6,"土手三番町",,,"東風が来たら待たせておけと云う気になって、郵便を入れながら散歩に出掛けたと思い給え","いつになく富士見町の方へは足が向かないで土手三番町の方へ我れ知らず出てしまった","ちょうどその晩は少し曇って、から風が御濠の向うから吹き付ける、非常に寒い",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_市区町村","2025-06-08 02:10:07"
1363,6,"札幌",43.0642,141.3469,"花川戸の方から人力車が一台馳けて来て橋の上を通りました","その提灯の火を見送っていると、だんだん小くなって札幌ビールの処で消えました","私はまた水を見る",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1364,6,"摂津",34.7303,135.5086,"何でも二十日頃だよ","細君が御歳暮の代りに摂津大掾を聞かしてくれろと云うから、連れて行ってやらん事もないが今日の語り物は何だと聞いたら、細君が新聞を参考して鰻谷だと云うのさ","鰻谷は嫌いだから今日はよそうとその日はやめにした",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1365,6,"岡山",34.6617,133.9341,"せんだっては主人の許へ吾輩の写真を送ってくれと手紙で依頼した男がある","この間は岡山の名産吉備団子をわざわざ吾輩の名宛で届けてくれた人がある","だんだん人間から同情を寄せらるるに従って、己が猫である事はようやく忘却してくる",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1366,6,"ローマ",,,"「それから英国へ移って論じますと、ベオウルフの中に絞首架即ちガルガと申す字が見えますから絞罪の刑はこの時代から行われたものに違ないと思われます","ブラクストーンの説によるともし絞罪に処せられる罪人が、万一縄の具合で死に切れぬ時は再度同様の刑罰を受くべきものだとしてありますが、妙な事にはピヤース・プローマンの中には仮令兇漢でも二度絞める法はないと云う句があるのです","まあどっちが本当か知りませんが、悪くすると一度で死ねない事が往々実例にあるので",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,"regex_有名地名","2025-06-08 02:10:07"
1367,6,"江戸",35.7041,139.8681,"道理で大変東風を弁護すると思った","江戸っ子が泉岳寺を知らないのは情けない」「知らなくても教師は務まるからな」と主人はいよいよ天然居士になる","「そりゃ好いが、その展覧場へ東風が這入って見物していると、そこへ独逸人が夫婦連で来たんだって",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1368,6,"日光",36.7581,139.6206,"知っても尊敬畏服の念は毫も起らんのである","鼻子の方では天が下の一隅にこんな変人がやはり日光に照らされて生活していようとは夢にも知らない","今まで世の中の人間にも大分接して見たが、金田の妻ですと名乗って、急に取扱いの変らない場合はない、どこの会へ出ても、どんな身分の高い人の前でも立派に金田夫人で通して行かれる、いわんやこんな燻り返った老書生においてをやで、私の家は向う横丁の角屋敷ですとさえ云えば職業などは聞かぬ先から驚くだろうと予期していたのである",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1369,6,"大和",34.6851,135.8048,"女はしきりに喋舌っているが相手の声が少しも聞えないのは、噂にきく電話というものであろう","「御前は大和かい","明日ね、行くんだからね、鶉の三を取っておいておくれ、いいかえ――分ったかい――なに分らない",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1370,6,"奈良",34.6851,135.8048,"しかしシーザーの鼻を鋏でちょん切って、当家の猫の顔へ安置したらどんな者でございましょうか","喩えにも猫の額と云うくらいな地面へ、英雄の鼻柱が突兀として聳えたら、碁盤の上へ奈良の大仏を据え付けたようなもので、少しく比例を失するの極、その美的価値を落す事だろうと思います","御母堂の鼻はシーザーのそれのごとく、正しく英姿颯爽たる隆起に相違ございません",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1371,6,"大道",,,"現に金田の妻君もそう解釈しているのさ","戸惑いをした糸瓜のようだなんて、時々寒月さんの悪口を云いますから、よっぽど心の中では思ってるに相違ありませんと」
主人はこの不可思議な解釈を聞いて、あまり思い掛けないものだから、眼を丸くして、返答もせず、鈴木君の顔を、大道易者のように眤と見つめている","鈴木君はこいつ、この様子では、ことによるとやり損なうなと疳づいたと見えて、主人にも判断の出来そうな方面へと話頭を移す",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_都道府県","2025-06-08 02:10:07"
1372,6,"品川",35.6297,139.7403,"「株などはどうでも構わんが、僕は曾呂崎に一度でいいから電車へ乗らしてやりたかった」と主人は喰い欠けた羊羹の歯痕を撫然として眺める","「曾呂崎が電車へ乗ったら、乗るたんびに品川まで行ってしまうは、それよりやっぱり天然居士で沢庵石へ彫り付けられてる方が無事でいい」
「曾呂崎と云えば死んだそうだな","気の毒だねえ、いい頭の男だったが惜しい事をした」と鈴木君が云うと、迷亭は直ちに引き受けて
「頭は善かったが、飯を焚く事は一番下手だったぜ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1373,6,"日本橋",35.6812,139.7714,"ああ今日は図らず迷亭君に遇って愉快だった","僕はちと用事があるからこれで失敬する」と鈴木君が立ち懸けると、迷亭も「僕もいこう、僕はこれから日本橋の演芸矯風会に行かなくっちゃならんから、そこまでいっしょに行こう」「そりゃちょうどいい久し振りでいっしょに散歩しよう」と両君は手を携えて帰る","五

二十四時間の出来事を洩れなく書いて、洩れなく読むには少なくも二十四時間かかるだろう、いくら写生文を鼓吹する吾輩でもこれは到底猫の企て及ぶべからざる芸当と自白せざるを得ない",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,"regex_有名地名","2025-06-08 02:10:07"
1374,6,"博多",33.5904,130.4017,"見ると先刻主人が書斎へ放り込んだ古毛布である","唐桟の半纏に、御納戸の博多の帯を尻の上にむすんで、生白い脛は膝から下むき出しのまま今や片足を挙げて畳の上へ入れる","先刻から赤い本に指を噛まれた夢を見ていた、主人はこの時寝返りを堂と打ちながら「寒月だ」と大きな声を出す",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1375,6,"薩摩",31.5966,130.5571,"いよいよ来たな、これで今日半日は潰せると思っていると、先生汗を拭いて肩を入れて例のごとく座敷までずかずか上って来て「奥さん、苦沙弥君はどうしました」と呼ばわりながら帽子を畳の上へ抛り出す","細君は隣座敷で針箱の側へ突っ伏して好い心持ちに寝ている最中にワンワンと何だか鼓膜へ答えるほどの響がしたのではっと驚ろいて、醒めぬ眼をわざとって座敷へ出て来ると迷亭が薩摩上布を着て勝手な所へ陣取ってしきりに扇使いをしている","「おやいらしゃいまし」と云ったが少々狼狽の気味で「ちっとも存じませんでした」と鼻の頭へ汗をかいたまま御辞儀をする",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1376,6,"蒲原郡",,,"寒月君だけは約束を守って一言も云わずに、早くあとが聴きたいと云う風をする","「何でもある年の冬の事だが、僕が越後の国は蒲原郡筍谷を通って、蛸壺峠へかかって、これからいよいよ会津領へ出ようとするところだ」「妙なところだな」と主人がまた邪魔をする","「だまって聴いていらっしゃいよ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.8,"regex_郡","2025-06-08 02:10:07"
1377,6,"越後",37.9022,139.0237,"寒月君だけは約束を守って一言も云わずに、早くあとが聴きたいと云う風をする","「何でもある年の冬の事だが、僕が越後の国は蒲原郡筍谷を通って、蛸壺峠へかかって、これからいよいよ会津領へ出ようとするところだ」「妙なところだな」と主人がまた邪魔をする","「だまって聴いていらっしゃいよ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1378,6,"会津",34.7303,136.5086,"寒月君だけは約束を守って一言も云わずに、早くあとが聴きたいと云う風をする","「何でもある年の冬の事だが、僕が越後の国は蒲原郡筍谷を通って、蛸壺峠へかかって、これからいよいよ会津領へ出ようとするところだ」「妙なところだな」と主人がまた邪魔をする","「だまって聴いていらっしゃいよ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1379,6,"伊勢",,,"おやじといっしょに油町から通町へ散歩に出ると、向うから大きな声をして女の子はよしかな、女の子はよしかなと怒鳴ってくる","僕等がちょうど二丁目の角へ来ると、伊勢源と云う呉服屋の前でその男に出っ食わした","伊勢源と云うのは間口が十間で蔵が五つ戸前あって静岡第一の呉服屋だ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1380,6,"鎌倉",35.3192,139.5469,"一七五〇年にドクトル・リチャード・ラッセルがブライトンの海水に飛込めば四百四病即席全快と大袈裟な広告を出したのは遅い遅いと笑ってもよろしい","猫といえども相当の時機が到着すれば、みんな鎌倉あたりへ出掛けるつもりでいる","但し今はいけない",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1381,6,"築地",35.6654,139.7706,"御維新前の日本人が海水浴の功能を味わう事が出来ずに死んだごとく、今日の猫はいまだ裸体で海の中へ飛び込むべき機会に遭遇しておらん","せいては事を仕損んずる、今日のように築地へ打っちゃられに行った猫が無事に帰宅せん間は無暗に飛び込む訳には行かん","進化の法則で吾等猫輩の機能が狂瀾怒濤に対して適当の抵抗力を生ずるに至るまでは――換言すれば猫が死んだと云う代りに猫が上がったと云う語が一般に使用せらるるまでは――容易に海水浴は出来ん",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1382,6,"両国",35.6957,139.7944,"でありますから妾等は出席御断わり申すと云われた","そこで職員共は話せない連中だとは思ったが、何しろ女は東西両国を通じて一種の装飾品である","米舂にもなれん志願兵にもなれないが、開校式には欠くべからざる化装道具である",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1383,6,"白銀町",,,"それだからどうも信用されねえんだね」「本当によ","あれで一っぱし腕があるつもりだから、――つまり自分の損だあな」「白銀町にも古い人が亡くなってね、今じゃ桶屋の元さんと煉瓦屋の大将と親方ぐれえな者だあな","こちとらあこうしてここで生れたもんだが、民さんなんざあ、どこから来たんだか分りゃしねえ」「そうよ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1384,6,"長崎",32.7503,129.8779,"――何でも何とか云う使だ","――それでその使を二年とめておいてしまいに長崎で女郎を見せたんだがね","その女郎に出来た子が和唐内さ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1385,6,"近江",35.0045,135.8686,"今日は少し寒いな","ゆうべ、近江屋へ這入った泥棒は何と云う馬鹿な奴じゃの","あの戸の潜りの所を四角に切り破っての",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
1386,6,"東京市",35.6762,139.6503,"いかに騒動が持ち上がっても交番の焼打以上に出る気遣はない","して見ると臥竜窟主人の苦沙弥先生と落雲館裏八百の健児との戦争は、まず東京市あって以来の大戦争の一として数えてもしかるべきものだ","左氏が陵の戦を記するに当ってもまず敵の陣勢から述べている",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1387,6,"埼玉",35.8617,139.6455,"落雲館の生徒ならなぜむやみに侵入した」
「ボールが飛び込んだものですから」
「なぜボールを飛び込ました」
「つい飛び込んだんです」
「怪しからん奴だ」
「以後注意しますから、今度だけ許して下さい」
「どこの何者かわからん奴が垣を越えて邸内に闖入するのを、そう容易く許されると思うか」
「それでも落雲館の生徒に違ないんですから」
「落雲館の生徒なら何年生だ」
「三年生です」
「きっとそうか」
「ええ」
主人は奥の方を顧みながら、おいこらこらと云う","埼玉生れの御三が襖をあけて、へえと顔を出す","「落雲館へ行って誰か連れてこい」
「誰を連れて参ります」
「誰でもいいから連れてこい」
下女は「へえ」と答えたが、あまり庭前の光景が妙なのと、使の趣が判然しないのと、さっきからの事件の発展が馬鹿馬鹿しいので、立ちもせず、坐りもせずにやにや笑っている",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.65,"regex_有名地名","2025-06-08 02:10:07"
1388,6,"武士町",,,"親子の関係は在来のままでとうてい動かす事が出来んものとして、その関係の下に安心を求むる手段を講ずるにある","夫婦君臣の間柄もその通り、武士町人の区別もその通り、自然その物を観るのもその通り","――山があって隣国へ行かれなければ、山を崩すと云う考を起す代りに隣国へ行かんでも困らないと云う工夫をする",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1389,6,"山伏町",,,"ただきたならしいのが欠点である","主人の小供のときに牛込の山伏町に浅田宗伯と云う漢法の名医があったが、この老人が病家を見舞うときには必ずかごに乗ってそろりそろりと参られたそうだ","ところが宗伯老が亡くなられてその養子の代になったら、かごがたちまち人力車に変じた",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_市区町村","2025-06-08 02:10:07"
1390,6,"小川町",35.6914,139.7706,"この歴然が多少気にかかると見えて、主人は往来をあるく度毎にあばた面を勘定してあるくそうだ","今日何人あばたに出逢って、その主は男か女か、その場所は小川町の勧工場であるか、上野の公園であるか、ことごとく彼の日記につけ込んである","彼はあばたに関する智識においては決して誰にも譲るまいと確信している",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1391,6,"京都",35.0116,135.7681,"伯父さん持たして御覧なさい」
老人は重たそうに取り上げて「失礼でがすが」と主人に渡す","京都の黒谷で参詣人が蓮生坊の太刀を戴くようなかたで、苦沙弥先生しばらく持っていたが「なるほど」と云ったまま老人に返却した","「みんながこれを鉄扇鉄扇と云うが、これは甲割と称えて鉄扇とはまるで別物で……」
「へえ、何にしたものでございましょう」
「兜を割るので、――敵の目がくらむ所を撃ちとったものでがす",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_都道府県","2025-06-08 02:10:07"
1392,6,"天道公平事実名立町",,,"滅多に近寄ると同系統内に引き摺り込まれそうである","自分が文章の上において驚嘆の余、これこそ大見識を有している偉人に相違ないと思い込んだ天道公平事実名立町老梅は純然たる狂人であって、現に巣鴨の病院に起居している","迷亭の記述が棒大のざれ言にもせよ、彼が瘋癲院中に盛名を擅ままにして天道の主宰をもって自ら任ずるは恐らく事実であろう",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1393,6,"恵比寿",35.6464,139.71,"元禄で思い出したからついでに喋舌ってしまうが、この子供の言葉ちがいをやる事は夥しいもので、折々人を馬鹿にしたような間違を云ってる","火事で茸が飛んで来たり、御茶の味噌の女学校へ行ったり、恵比寿、台所と並べたり、或る時などは「わたしゃ藁店の子じゃないわ」と云うから、よくよく聞き糺して見ると裏店と藁店を混同していたりする","主人はこんな間違を聞くたびに笑っているが、自分が学校へ出て英語を教える時などは、これよりも滑稽な誤謬を真面目になって、生徒に聞かせるのだろう",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.75,"regex_有名地名","2025-06-08 02:10:07"
1394,6,"分県",,,"良民が金を出して雇っておく者が、雇主を罪にするなどときてはこれまた立派な気狂である","次に眼を転じて真中を見ると真中には大分県が宙返りをしている","伊藤博文でさえ逆か立ちをするくらいだから、大分県が宙返りをするのは当然である",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_都道府県","2025-06-08 02:10:07"
1395,6,"一二町",,,"学校の生徒だそうだが、折々日曜にやって来て、よく叔父さんと喧嘩をして帰って行く雪江とか云う奇麗な名のお嬢さんである","もっとも顔は名前ほどでもない、ちょっと表へ出て一二町あるけば必ず逢える人相である","「叔母さん今日は」と茶の間へつかつか這入って来て、針箱の横へ尻をおろした",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.9,"regex_市区町村","2025-06-08 02:10:07"
1396,6,"向横町",,,"そんなものになりたくはないわ","金田の富子さんなんぞは失敬だって大変怒ってよ」
「金田の富子さんて、あの向横町の","」
「ええ、あのハイカラさんよ」
「あの人も雪江さんの学校へ行くの",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.7,"regex_市区町村","2025-06-08 02:10:07"
1397,6,"赤坂",35.6744,139.7378,"「なに構わん、まあ御上がり」
「実はちょっと先生を誘いに来たんですがね」
「どこへ行くんだい","また赤坂かい","あの方面はもう御免だ",https://www.aozora.gr.jp/cards/000148/files/789_14547.html,0.85,"regex_有名地名","2025-06-08 02:10:07"
